EAN;Référence;Magasin;Date_dispo;Quantité;;
4065426080667;GW6440;0317;17/02/2024;1;;
4065426080667;GW6440;1131;08/03/2024;1;;
4065426080667;GW6440;1211;07/04/2024;1;;
4065426080667;GW6440;1204;07/04/2024;1;;
4065426080667;GW6440;1239;07/04/2024;1;;
4065426080667;GW6440;0637;07/04/2024;1;;
4065426080667;GW6440;1201;07/04/2024;1;;
4065426080667;GW6440;0616;07/04/2024;1;;
4065426080667;GW6440;1890;18/03/2024;1;;
4065426080667;GW6440;1698;18/03/2024;1;;
4065426080667;GW6440;1697;18/03/2024;1;;
4065426080667;GW6440;0702;17/02/2024;1;;
4065426080667;GW6440;1199;08/03/2024;1;;
4065426080667;GW6440;9997;18/03/2024;1;;
4065426080667;GW6440;1898;18/03/2024;1;;
4065426080667;GW6440;1250;07/04/2024;1;;
4065426080667;GW6440;0399;17/02/2024;1;;
4065426080667;GW6440;0638;07/04/2024;1;;
4065426080667;GW6440;0799;17/02/2024;1;;
4065426080667;GW6440;1237;07/04/2024;1;;
4065426080667;GW6440;1238;07/04/2024;1;;
4065426080667;GW6440;1240;07/04/2024;1;;
4065426080667;GW6440;1299;07/04/2024;1;;
4065426080667;GW6440;1390;18/03/2024;1;;
4065426080667;GW6440;1391;18/03/2024;1;;
4065426080667;GW6440;1699;18/03/2024;1;;
4065426080667;GW6440;1399;18/03/2024;1;;
4065426080667;GW6440;9991;18/03/2024;1;;
4065426080667;GW6440;1899;18/03/2024;1;;
4066763290689;IJ0765;9914;23/04/2024;67;;
4066763290689;IJ0765;9917;23/04/2024;38;;
4066763290689;IJ0765;1107;24/03/2024;17;;
4066763290689;IJ0765;1118;24/03/2024;17;;
4066763290689;IJ0765;0645;23/04/2024;15;;
4066763290689;IJ0765;0606;23/04/2024;13;;
4066763290689;IJ0765;1134;24/03/2024;12;;
4066763290689;IJ0765;1102;24/03/2024;12;;
4066763290689;IJ0765;0720;04/03/2024;11;;
4066763290689;IJ0765;0701;04/03/2024;11;;
4066763290689;IJ0765;0703;04/03/2024;10;;
4066763290689;IJ0765;0301;04/03/2024;10;;
4066763290689;IJ0765;1115;24/03/2024;9;;
4066763290689;IJ0765;9995;03/04/2024;9;;
4066763290689;IJ0765;0705;04/03/2024;9;;
4066763290689;IJ0765;0632;23/04/2024;9;;
4066763290689;IJ0765;1130;24/03/2024;9;;
4066763290689;IJ0765;1312;03/04/2024;8;;
4066763290689;IJ0765;0306;04/03/2024;8;;
4066763290689;IJ0765;1806;03/04/2024;8;;
4066763290689;IJ0765;1203;23/04/2024;8;;
4066763290689;IJ0765;0706;04/03/2024;8;;
4066763290689;IJ0765;1313;03/04/2024;8;;
4066763290689;IJ0765;1608;03/04/2024;8;;
4066763290689;IJ0765;9994;03/04/2024;7;;
4066763290689;IJ0765;0651;23/04/2024;7;;
4066763290689;IJ0765;9993;03/04/2024;7;;
4066763290689;IJ0765;1202;23/04/2024;7;;
4066763290689;IJ0765;1821;03/04/2024;7;;
4066763290689;IJ0765;0603;23/04/2024;6;;
4066763290689;IJ0765;0608;23/04/2024;6;;
4066763290689;IJ0765;0704;04/03/2024;6;;
4066763290689;IJ0765;1634;03/04/2024;6;;
4066763290689;IJ0765;1607;03/04/2024;5;;
4066763290689;IJ0765;0656;23/04/2024;5;;
4066763290689;IJ0765;0605;23/04/2024;5;;
4066763290689;IJ0765;1809;03/04/2024;5;;
4066763290689;IJ0765;0652;23/04/2024;5;;
4066763290689;IJ0765;1218;23/04/2024;4;;
4066763290689;IJ0765;0699;23/04/2024;4;;
4066763290689;IJ0765;0607;23/04/2024;4;;
4066763290689;IJ0765;1206;23/04/2024;4;;
4066763290689;IJ0765;0604;23/04/2024;4;;
4066763290689;IJ0765;1211;23/04/2024;4;;
4066763290689;IJ0765;1204;23/04/2024;3;;
4066763290689;IJ0765;1201;23/04/2024;3;;
4066763290689;IJ0765;0702;04/03/2024;2;;
4066756672706;IE1577;9914;09/04/2024;10;;
4066756672706;IE1577;9913;09/04/2024;9;;
4066756672706;IE1577;9917;09/04/2024;6;;
4066756672706;IE1577;9916;09/04/2024;6;;
4066756672706;IE1577;1107;10/03/2024;2;;
4066756672706;IE1577;1118;10/03/2024;2;;
4066756672706;IE1577;0645;09/04/2024;2;;
4066756672706;IE1577;1112;10/03/2024;2;;
4066756672706;IE1577;0606;09/04/2024;2;;
4066756672706;IE1577;0708;19/02/2024;2;;
4066756672706;IE1577;1626;20/03/2024;2;;
4066756672706;IE1577;1134;10/03/2024;2;;
4066756672706;IE1577;1132;10/03/2024;2;;
4066756672706;IE1577;1102;10/03/2024;1;;
4066756672706;IE1577;0720;19/02/2024;1;;
4066756672706;IE1577;0701;19/02/2024;1;;
4066756672706;IE1577;1210;09/04/2024;1;;
4066756672706;IE1577;0703;19/02/2024;1;;
4066756672706;IE1577;0301;19/02/2024;1;;
4066756672706;IE1577;1231;09/04/2024;1;;
4066756672706;IE1577;1115;10/03/2024;1;;
4066756672706;IE1577;9995;20/03/2024;1;;
4066756672706;IE1577;1130;10/03/2024;1;;
4066756672706;IE1577;0705;19/02/2024;1;;
4066756672706;IE1577;0632;09/04/2024;1;;
4066756672706;IE1577;1312;20/03/2024;1;;
4066756672706;IE1577;0306;19/02/2024;1;;
4066756672706;IE1577;1806;20/03/2024;1;;
4066756672706;IE1577;1203;09/04/2024;1;;
4066756672706;IE1577;0706;19/02/2024;2;;
4066756672706;IE1577;1313;20/03/2024;2;;
4066756672706;IE1577;1608;20/03/2024;2;;
4066756672706;IE1577;9992;20/03/2024;2;;
4066756672706;IE1577;1822;20/03/2024;2;;
4066756672706;IE1577;1219;09/04/2024;2;;
4066756672706;IE1577;1209;09/04/2024;2;;
4066756672706;IE1577;1314;20/03/2024;2;;
4066756672706;IE1577;9994;20/03/2024;2;;
4066756672706;IE1577;0651;09/04/2024;2;;
4066756672706;IE1577;9993;20/03/2024;2;;
4066756672706;IE1577;0321;19/02/2024;2;;
4066756672706;IE1577;1821;20/03/2024;2;;
4066756672706;IE1577;1202;09/04/2024;2;;
4066756672706;IE1577;0603;09/04/2024;1;;
4066756672706;IE1577;0641;09/04/2024;1;;
4066756672706;IE1577;0608;09/04/2024;1;;
4066756672706;IE1577;0704;19/02/2024;1;;
4066756672706;IE1577;1634;20/03/2024;1;;
4066756672706;IE1577;1607;20/03/2024;1;;
4066756672706;IE1577;0656;09/04/2024;1;;
4066755568444;IE7052;9914;23/04/2024;52;;
4066755568444;IE7052;9913;23/04/2024;44;;
4066755568444;IE7052;9917;23/04/2024;30;;
4066755568444;IE7052;9916;23/04/2024;30;;
4066755568444;IE7052;1107;24/03/2024;13;;
4066755568444;IE7052;1118;24/03/2024;13;;
4066755568444;IE7052;0645;23/04/2024;12;;
4066755568444;IE7052;1112;24/03/2024;11;;
4066755568444;IE7052;0606;23/04/2024;10;;
4066755568444;IE7052;1626;03/04/2024;10;;
4066755568444;IE7052;0708;04/03/2024;10;;
4066755568444;IE7052;1134;24/03/2024;11;;
4066755568444;IE7052;1132;24/03/2024;10;;
4066755568444;IE7052;1102;24/03/2024;10;;
4066755568444;IE7052;0720;04/03/2024;10;;
4066755568444;IE7052;0701;04/03/2024;9;;
4066755568444;IE7052;1210;23/04/2024;9;;
4066755568444;IE7052;0703;04/03/2024;9;;
4066755568444;IE7052;0301;04/03/2024;9;;
4066755568444;IE7052;1231;23/04/2024;8;;
4066746170182;FZ6158;9914;23/04/2024;8;;
4066746170182;FZ6158;9913;23/04/2024;6;;
4066746170182;FZ6158;9917;23/04/2024;4;;
4066746170182;FZ6158;9916;23/04/2024;4;;
4066746170182;FZ6158;1107;24/03/2024;2;;
4066746170182;FZ6158;1118;24/03/2024;2;;
4066746170182;FZ6158;0645;23/04/2024;1;;
4066746170182;FZ6158;1112;24/03/2024;1;;
4066746170182;FZ6158;0606;23/04/2024;1;;
4066746170182;FZ6158;1626;03/04/2024;1;;
4066746170182;FZ6158;0708;04/03/2024;2;;
4066746170182;FZ6158;1134;24/03/2024;2;;
4066746170182;FZ6158;1132;24/03/2024;2;;
4066746170182;FZ6158;1102;24/03/2024;2;;
4066746170182;FZ6158;0720;04/03/2024;2;;
4066746170182;FZ6158;0701;04/03/2024;2;;
4066746170182;FZ6158;1210;23/04/2024;2;;
4066746170182;FZ6158;0703;04/03/2024;2;;
4066746170182;FZ6158;0301;04/03/2024;2;;
4066746170182;FZ6158;1231;23/04/2024;2;;
4056559601850;AJ8995;9914;12/04/2024;32;;
4056559601850;AJ8995;9999;12/04/2024;32;;
4056559601850;AJ8995;9917;12/04/2024;18;;
4056559601850;AJ8995;1120;13/03/2024;10;;
4056559601850;AJ8995;1508;12/04/2024;9;;
4056559601850;AJ8995;9998;12/04/2024;9;;
4056559601850;AJ8995;1107;13/03/2024;8;;
4056559601850;AJ8995;1118;13/03/2024;8;;
4056559601850;AJ8995;0643;12/04/2024;7;;
4056559601850;AJ8995;0645;12/04/2024;7;;
4056559601850;AJ8995;0606;12/04/2024;6;;
4056559601850;AJ8995;0636;12/04/2024;6;;
4056559601850;AJ8995;1134;13/03/2024;6;;
4056559601850;AJ8995;1102;13/03/2024;5;;
4056559601850;AJ8995;0720;22/02/2024;5;;
4056559601850;AJ8995;0701;22/02/2024;5;;
4056559601850;AJ8995;0703;22/02/2024;5;;
4056559601850;AJ8995;0301;22/02/2024;4;;
4056559601850;AJ8995;1230;12/04/2024;4;;
4056559601850;AJ8995;0316;22/02/2024;4;;
4056559601850;AJ8995;1115;13/03/2024;4;;
4056559601850;AJ8995;9995;23/03/2024;4;;
4056559601850;AJ8995;0705;22/02/2024;4;;
4056559601850;AJ8995;0632;12/04/2024;4;;
4056559601850;AJ8995;1130;13/03/2024;4;;
4056559601850;AJ8995;1312;23/03/2024;4;;
4056559601850;AJ8995;0306;22/02/2024;4;;
4056559601850;AJ8995;1806;23/03/2024;3;;
4056559601850;AJ8995;1203;12/04/2024;3;;
4056559601850;AJ8995;0706;22/02/2024;3;;
4056559601850;AJ8995;1313;23/03/2024;3;;
4056559601850;AJ8995;0315;22/02/2024;3;;
4056559601850;AJ8995;1216;12/04/2024;3;;
4056559601850;AJ8995;1608;23/03/2024;3;;
4056559601850;AJ8995;1213;12/04/2024;3;;
4056559601850;AJ8995;9994;23/03/2024;3;;
4056559601850;AJ8995;0651;12/04/2024;3;;
4056559601850;AJ8995;9996;23/03/2024;3;;
4056559601850;AJ8995;9993;23/03/2024;3;;
4056559601850;AJ8995;1202;12/04/2024;3;;
4056559601850;AJ8995;1821;23/03/2024;3;;
4056559601850;AJ8995;0323;22/02/2024;3;;
4056559601850;AJ8995;0603;12/04/2024;2;;
4056559601850;AJ8995;0608;12/04/2024;2;;
4056559601850;AJ8995;0704;22/02/2024;3;;
4056559601850;AJ8995;1634;23/03/2024;3;;
4056559601850;AJ8995;0308;22/02/2024;3;;
4056559601850;AJ8995;1607;23/03/2024;3;;
4056559601850;AJ8995;0656;12/04/2024;3;;
4056559601850;AJ8995;0605;12/04/2024;3;;
4056559601850;AJ8995;1214;12/04/2024;3;;
4056559601850;AJ8995;1809;23/03/2024;3;;
4056559601850;AJ8995;0652;12/04/2024;3;;
4056559601850;AJ8995;0721;22/02/2024;2;;
4056559601850;AJ8995;1218;12/04/2024;2;;
4056559601850;AJ8995;1215;12/04/2024;2;;
4056559601850;AJ8995;1635;23/03/2024;2;;
4056559601850;AJ8995;1206;12/04/2024;2;;
4056559601850;AJ8995;0699;12/04/2024;2;;
4056559601850;AJ8995;0604;12/04/2024;2;;
4056559601850;AJ8995;0607;12/04/2024;2;;
4056559601850;AJ8995;1211;12/04/2024;2;;
4056559601850;AJ8995;1131;13/03/2024;2;;
4056559601850;AJ8995;0314;22/02/2024;2;;
4056559601850;AJ8995;1204;12/04/2024;2;;
4056559601850;AJ8995;1239;12/04/2024;2;;
4056559601850;AJ8995;0637;12/04/2024;2;;
4056559601850;AJ8995;1201;12/04/2024;2;;
4056559601850;AJ8995;1229;12/04/2024;2;;
4056559601850;AJ8995;0322;22/02/2024;2;;
4056559601850;AJ8995;1890;23/03/2024;2;;
4056559601850;AJ8995;0702;22/02/2024;1;;
4056559601850;AJ8995;1698;23/03/2024;1;;
4056559601850;AJ8995;1697;23/03/2024;1;;
4056559601850;AJ8995;1199;13/03/2024;1;;
4056559601850;AJ8995;9997;23/03/2024;1;;
4056559601850;AJ8995;1898;23/03/2024;1;;
4056559601850;AJ8995;1250;12/04/2024;1;;
4056559601850;AJ8995;1391;23/03/2024;1;;
4056559601850;AJ8995;0638;12/04/2024;1;;
4056559601850;AJ8995;1399;23/03/2024;1;;
4056559601850;AJ8995;1237;12/04/2024;1;;
4056559601850;AJ8995;1299;12/04/2024;1;;
4056559601850;AJ8995;1390;23/03/2024;1;;
4056559601850;AJ8995;1240;12/04/2024;1;;
4056559601850;AJ8995;1238;12/04/2024;1;;
4056559601850;AJ8995;0399;22/02/2024;1;;
4056559601850;AJ8995;1699;23/03/2024;1;;
4056559601850;AJ8995;9991;23/03/2024;1;;
4056559601850;AJ8995;0799;22/02/2024;1;;
4056559601850;AJ8995;1899;23/03/2024;1;;
4062055561406;FU8298;9914;12/04/2024;8;;
4062055561406;FU8298;9917;12/04/2024;4;;
4062055561406;FU8298;1118;13/03/2024;2;;
4062055561406;FU8298;1107;13/03/2024;2;;
4062055561406;FU8298;0645;12/04/2024;1;;
4062055561406;FU8298;0606;12/04/2024;1;;
4062055561406;FU8298;1134;13/03/2024;1;;
4062055561406;FU8298;1102;13/03/2024;1;;
4062055561406;FU8298;0720;22/02/2024;1;;
4062055561406;FU8298;0701;22/02/2024;1;;
4062055561406;FU8298;0703;22/02/2024;1;;
4062055561406;FU8298;0301;22/02/2024;1;;
4062055561406;FU8298;1115;13/03/2024;2;;
4062055561406;FU8298;9995;23/03/2024;2;;
4062055561406;FU8298;0632;12/04/2024;2;;
4062055561406;FU8298;0705;22/02/2024;2;;
4062055561406;FU8298;1130;13/03/2024;2;;
4062055561406;FU8298;1312;23/03/2024;2;;
4062055561406;FU8298;0306;22/02/2024;2;;
4062055561406;FU8298;1203;12/04/2024;2;;
4066749842642;HQ6507;9914;12/04/2024;4;;
4066749842642;HQ6507;9999;12/04/2024;4;;
4066749842642;HQ6507;9917;12/04/2024;2;;
4066749842642;HQ6507;1120;13/03/2024;1;;
4066749842642;HQ6507;9998;12/04/2024;1;;
4066749842642;HQ6507;1508;12/04/2024;1;;
4066749842642;HQ6507;1118;13/03/2024;1;;
4066749842642;HQ6507;1107;13/03/2024;2;;
4066749842642;HQ6507;0643;12/04/2024;2;;
4066749842642;HQ6507;0645;12/04/2024;2;;
4066749842642;HQ6507;0606;12/04/2024;1;;
4066749842642;HQ6507;0636;12/04/2024;1;;
4066749842642;HQ6507;1134;13/03/2024;1;;
4066749842642;HQ6507;1102;13/03/2024;1;;
4066749842642;HQ6507;0720;22/02/2024;1;;
4066749842642;HQ6507;0701;22/02/2024;1;;
4066749842642;HQ6507;0703;22/02/2024;1;;
4066749842642;HQ6507;0301;22/02/2024;1;;
4066749842642;HQ6507;1230;12/04/2024;1;;
4066749842642;HQ6507;0316;22/02/2024;1;;
4066747143758;HP9426;9914;16/04/2024;6;;
4066747143758;HP9426;9913;16/04/2024;5;;
4066747143758;HP9426;9916;16/04/2024;3;;
4066747143758;HP9426;9917;16/04/2024;4;;
4066747143758;HP9426;1118;17/03/2024;2;;
4066747143758;HP9426;1107;17/03/2024;2;;
4066747143758;HP9426;0645;16/04/2024;2;;
4066747143758;HP9426;1112;17/03/2024;2;;
4066747143758;HP9426;0606;16/04/2024;2;;
4066747143758;HP9426;1626;27/03/2024;2;;
4065426076912;GW6440;9914;07/04/2024;19;;
4065426076912;GW6440;9913;07/04/2024;16;;
4065426076912;GW6440;9916;07/04/2024;11;;
4065426076912;GW6440;9917;07/04/2024;11;;
4065426076912;GW6440;1118;08/03/2024;5;;
4065426076912;GW6440;1107;08/03/2024;5;;
4065426076912;GW6440;0645;07/04/2024;4;;
4065426076912;GW6440;1112;08/03/2024;4;;
4065426076912;GW6440;0606;07/04/2024;3;;
4065426076912;GW6440;1626;18/03/2024;3;;
4065426076912;GW6440;0708;17/02/2024;3;;
4065426076912;GW6440;1134;08/03/2024;3;;
4065426076912;GW6440;1132;08/03/2024;3;;
4065426076912;GW6440;1102;08/03/2024;3;;
4065426076912;GW6440;0720;17/02/2024;3;;
4065426076912;GW6440;0701;17/02/2024;3;;
4065426076912;GW6440;1210;07/04/2024;3;;
4065426076912;GW6440;0703;17/02/2024;3;;
4065426076912;GW6440;0301;17/02/2024;2;;
4065426076912;GW6440;1231;07/04/2024;2;;
4065426076912;GW6440;1115;08/03/2024;2;;
4065426076912;GW6440;9995;18/03/2024;2;;
4065426076912;GW6440;1130;08/03/2024;2;;
4065426076912;GW6440;0705;17/02/2024;2;;
4065426076912;GW6440;0632;07/04/2024;2;;
4065426076912;GW6440;1312;18/03/2024;2;;
4065426076912;GW6440;0306;17/02/2024;2;;
4065426076912;GW6440;1806;18/03/2024;2;;
4065426076912;GW6440;1203;07/04/2024;2;;
4065426076912;GW6440;0706;17/02/2024;2;;
4065426076912;GW6440;1313;18/03/2024;2;;
4065426076912;GW6440;1608;18/03/2024;2;;
4065426076912;GW6440;9992;18/03/2024;2;;
4065426076912;GW6440;1822;18/03/2024;2;;
4065426076912;GW6440;1219;07/04/2024;2;;
4065426076912;GW6440;1209;07/04/2024;2;;
4065426076912;GW6440;1314;18/03/2024;1;;
4065426076912;GW6440;9994;18/03/2024;1;;
4065426076912;GW6440;9993;18/03/2024;1;;
4065426076912;GW6440;0651;07/04/2024;1;;
4065426076912;GW6440;0321;17/02/2024;1;;
4065426076912;GW6440;1821;18/03/2024;1;;
4065426076912;GW6440;1202;07/04/2024;1;;
4065426076912;GW6440;0603;07/04/2024;1;;
4065426076912;GW6440;0641;07/04/2024;2;;
4065426076912;GW6440;0608;07/04/2024;2;;
4065426076912;GW6440;0704;17/02/2024;2;;
4065426076912;GW6440;1634;18/03/2024;2;;
4065426076912;GW6440;1607;18/03/2024;2;;
4065426076912;GW6440;1220;07/04/2024;2;;
4065426076912;GW6440;0656;07/04/2024;2;;
4065426076912;GW6440;0605;07/04/2024;2;;
4065426076912;GW6440;1809;18/03/2024;2;;
4065426076912;GW6440;0652;07/04/2024;2;;
4065426076912;GW6440;0617;07/04/2024;2;;
4065426076912;GW6440;1218;07/04/2024;2;;
4065426076912;GW6440;1635;18/03/2024;1;;
4065426076912;GW6440;1206;07/04/2024;1;;
4065426076912;GW6440;0699;07/04/2024;1;;
4065426076912;GW6440;0647;07/04/2024;1;;
4065426076912;GW6440;0646;07/04/2024;1;;
4065426076912;GW6440;0618;07/04/2024;1;;
4065426076912;GW6440;0607;07/04/2024;1;;
4065426076912;GW6440;0604;07/04/2024;1;;
4065426076912;GW6440;0317;17/02/2024;1;;
4065426076912;GW6440;1211;07/04/2024;1;;
4065426076912;GW6440;1131;08/03/2024;1;;
4065426076912;GW6440;1204;07/04/2024;1;;
4065426076912;GW6440;1239;07/04/2024;1;;
4065426076912;GW6440;1201;07/04/2024;1;;
4065426076912;GW6440;0637;07/04/2024;1;;
4065426076912;GW6440;0616;07/04/2024;1;;
4065426076912;GW6440;1890;18/03/2024;1;;
4065426076912;GW6440;0702;17/02/2024;1;;
4065426076912;GW6440;1698;18/03/2024;1;;
4065426076912;GW6440;1697;18/03/2024;1;;
4065426076912;GW6440;1199;08/03/2024;1;;
4065426076912;GW6440;9997;18/03/2024;1;;
4065426076912;GW6440;1898;18/03/2024;1;;
4065426076912;GW6440;1250;07/04/2024;1;;
4065426076912;GW6440;0399;17/02/2024;1;;
4065426076912;GW6440;0638;07/04/2024;1;;
4065426076912;GW6440;0799;17/02/2024;1;;
4065426076912;GW6440;1237;07/04/2024;1;;
4065426076912;GW6440;1238;07/04/2024;1;;
4065426076912;GW6440;1240;07/04/2024;1;;
4065426076912;GW6440;1299;07/04/2024;1;;
4065426076912;GW6440;1390;18/03/2024;1;;
4065426076912;GW6440;1399;18/03/2024;1;;
4065426076912;GW6440;1699;18/03/2024;1;;
4065426076912;GW6440;9991;18/03/2024;1;;
4065426076912;GW6440;1391;18/03/2024;1;;
4065426076912;GW6440;1899;18/03/2024;1;;
4062056554865;FU7712;9914;23/04/2024;1;;
4062056554865;FU7712;9999;23/04/2024;1;;
4062056554865;FU7712;9917;23/04/2024;1;;
4062056554865;FU7712;1120;24/03/2024;1;;
4062056554865;FU7712;9998;23/04/2024;1;;
4062056554865;FU7712;1508;23/04/2024;1;;
4062056554865;FU7712;1107;24/03/2024;1;;
4062056554865;FU7712;1118;24/03/2024;1;;
4062056554865;FU7712;0643;23/04/2024;1;;
4062056554865;FU7712;0645;23/04/2024;1;;
4065426206753;GW6423;9914;12/04/2024;20;;
4065426206753;GW6423;9913;12/04/2024;16;;
4065426206753;GW6423;9916;12/04/2024;11;;
4065426206753;GW6423;9917;12/04/2024;11;;
4065426206753;GW6423;1107;13/03/2024;5;;
4065426206753;GW6423;1118;13/03/2024;5;;
4065426206753;GW6423;0645;12/04/2024;4;;
4065426206753;GW6423;1112;13/03/2024;4;;
4065426206753;GW6423;0606;12/04/2024;4;;
4065426206753;GW6423;0708;22/02/2024;3;;
4065426206753;GW6423;1626;23/03/2024;3;;
4065426206753;GW6423;1134;13/03/2024;3;;
4065426206753;GW6423;1132;13/03/2024;3;;
4065426206753;GW6423;1102;13/03/2024;3;;
4065426206753;GW6423;0720;22/02/2024;3;;
4065426206753;GW6423;0701;22/02/2024;3;;
4065426206753;GW6423;1210;12/04/2024;3;;
4065426206753;GW6423;0703;22/02/2024;3;;
4065426206753;GW6423;0301;22/02/2024;3;;
4065426206753;GW6423;1231;12/04/2024;2;;
4065426206753;GW6423;1115;13/03/2024;2;;
4065426206753;GW6423;9995;23/03/2024;2;;
4065426206753;GW6423;0705;22/02/2024;2;;
4065426206753;GW6423;1130;13/03/2024;2;;
4065426206753;GW6423;0632;12/04/2024;2;;
4065426206753;GW6423;1312;23/03/2024;3;;
4065426206753;GW6423;0306;22/02/2024;3;;
4065426206753;GW6423;1203;12/04/2024;3;;
4065426206753;GW6423;1806;23/03/2024;3;;
4065426206753;GW6423;0706;22/02/2024;3;;
4065426206753;GW6423;1313;23/03/2024;3;;
4065426206753;GW6423;1608;23/03/2024;3;;
4065426206753;GW6423;9992;23/03/2024;3;;
4065426206753;GW6423;1822;23/03/2024;3;;
4065426206753;GW6423;1219;12/04/2024;3;;
4065426206753;GW6423;1209;12/04/2024;3;;
4065426206753;GW6423;1314;23/03/2024;3;;
4065426206753;GW6423;9994;23/03/2024;2;;
4065426206753;GW6423;9993;23/03/2024;2;;
4065426206753;GW6423;0651;12/04/2024;2;;
4065426206753;GW6423;1821;23/03/2024;2;;
4065426206753;GW6423;1202;12/04/2024;2;;
4065426206753;GW6423;0321;22/02/2024;2;;
4065426206753;GW6423;0603;12/04/2024;2;;
4065426206753;GW6423;0641;12/04/2024;2;;
4065426206753;GW6423;0608;12/04/2024;2;;
4065426206753;GW6423;0704;22/02/2024;2;;
4065426206753;GW6423;1634;23/03/2024;2;;
4065426206753;GW6423;1607;23/03/2024;2;;
4065426206753;GW6423;1220;12/04/2024;2;;
4065426206753;GW6423;0656;12/04/2024;2;;
4065426206753;GW6423;0605;12/04/2024;2;;
4065426206753;GW6423;1809;23/03/2024;2;;
4065426206753;GW6423;0652;12/04/2024;2;;
4065426206753;GW6423;0617;12/04/2024;2;;
4065426206753;GW6423;1218;12/04/2024;2;;
4065426206753;GW6423;0699;12/04/2024;1;;
4065426206753;GW6423;1635;23/03/2024;1;;
4065426206753;GW6423;1206;12/04/2024;1;;
4065426206753;GW6423;0604;12/04/2024;1;;
4065426206753;GW6423;0618;12/04/2024;1;;
4065426206753;GW6423;0646;12/04/2024;1;;
4064037429407;FX5501;9914;12/04/2024;4;;
4064037429407;FX5501;9999;12/04/2024;4;;
4064037429407;FX5501;9917;12/04/2024;2;;
4064037429407;FX5501;1120;13/03/2024;1;;
4064037429407;FX5501;9998;12/04/2024;1;;
4064037429407;FX5501;1508;12/04/2024;1;;
4064037429407;FX5501;1107;13/03/2024;1;;
4064037429407;FX5501;1118;13/03/2024;2;;
4064037429407;FX5501;0643;12/04/2024;2;;
4064037429407;FX5501;0645;12/04/2024;2;;
4066764253348;IG8577;9914;16/04/2024;6;;
4066764253348;IG8577;9913;16/04/2024;5;;
4066764253348;IG8577;9917;16/04/2024;3;;
4066764253348;IG8577;9916;16/04/2024;4;;
4066764253348;IG8577;1118;17/03/2024;2;;
4066764253348;IG8577;1107;17/03/2024;2;;
4066764253348;IG8577;0645;16/04/2024;2;;
4066764253348;IG8577;1112;17/03/2024;2;;
4066764253348;IG8577;0606;16/04/2024;2;;
4066764253348;IG8577;0708;26/02/2024;2;;
4066749419998;HQ8752;9914;23/04/2024;12;;
4066749419998;HQ8752;9999;23/04/2024;12;;
4066749419998;HQ8752;9917;23/04/2024;6;;
4066749419998;HQ8752;1120;24/03/2024;3;;
4066749419998;HQ8752;9998;23/04/2024;3;;
4066749419998;HQ8752;1508;23/04/2024;3;;
4066749419998;HQ8752;1107;24/03/2024;3;;
4066749419998;HQ8752;1118;24/03/2024;3;;
4066749419998;HQ8752;0643;23/04/2024;2;;
4066749419998;HQ8752;0645;23/04/2024;2;;
4066749419998;HQ8752;0606;23/04/2024;2;;
4066749419998;HQ8752;0636;23/04/2024;2;;
4066749419998;HQ8752;1134;24/03/2024;2;;
4066749419998;HQ8752;1102;24/03/2024;2;;
4066749419998;HQ8752;0720;04/03/2024;3;;
4066749419998;HQ8752;0701;04/03/2024;2;;
4066749419998;HQ8752;0703;04/03/2024;2;;
4066749419998;HQ8752;1230;23/04/2024;2;;
4066749419998;HQ8752;0301;04/03/2024;2;;
4066749419998;HQ8752;0316;04/03/2024;2;;
4066749419998;HQ8752;1115;24/03/2024;2;;
4066749419998;HQ8752;9995;03/04/2024;2;;
4066749419998;HQ8752;1130;24/03/2024;2;;
4066749419998;HQ8752;0632;23/04/2024;2;;
4066749419998;HQ8752;0705;04/03/2024;2;;
4066749419998;HQ8752;1312;03/04/2024;2;;
4066749419998;HQ8752;0306;04/03/2024;2;;
4066749419998;HQ8752;1203;23/04/2024;2;;
4066749419998;HQ8752;1806;03/04/2024;2;;
4066749419998;HQ8752;0706;04/03/2024;2;;
4066756672690;IE1577;9914;09/04/2024;1;;
4066756672690;IE1577;1202;09/04/2024;1;;
4066756672690;IE1577;0321;19/02/2024;1;;
4066756672690;IE1577;0603;09/04/2024;1;;
4066756672690;IE1577;0641;09/04/2024;1;;
4066756672690;IE1577;0608;09/04/2024;1;;
4066756672690;IE1577;0704;19/02/2024;1;;
4066756672690;IE1577;1634;20/03/2024;1;;
4066756672690;IE1577;1607;20/03/2024;1;;
4066756672690;IE1577;1220;09/04/2024;1;;
4066764249648;IG8577;9914;16/04/2024;9;;
4066764249648;IG8577;9913;16/04/2024;7;;
4066764249648;IG8577;9916;16/04/2024;5;;
4066764249648;IG8577;9917;16/04/2024;5;;
4066764249648;IG8577;1107;17/03/2024;2;;
4066764249648;IG8577;1118;17/03/2024;3;;
4066764249648;IG8577;0645;16/04/2024;3;;
4066764249648;IG8577;1112;17/03/2024;2;;
4066764249648;IG8577;0606;16/04/2024;2;;
4066764249648;IG8577;1626;27/03/2024;2;;
4065426206579;GW6422;9914;23/04/2024;8;;
4065426206579;GW6422;9913;23/04/2024;6;;
4065426206579;GW6422;9917;23/04/2024;4;;
4065426206579;GW6422;9916;23/04/2024;4;;
4065426206579;GW6422;1107;24/03/2024;2;;
4065426206579;GW6422;1118;24/03/2024;2;;
4065426206579;GW6422;0645;23/04/2024;1;;
4065426206579;GW6422;1112;24/03/2024;1;;
